,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1163,2094.42,2064.565132,2064.932939,3286401,2465323,46.81670595,48.15085637,51.97500529,2075.744,2077.288,-12.29843679,-13.01048725,-0.045995237,-0.002675484
837,1662.24,1630.347374,1623.573457,6347058,3678105,59.52489171,59.368526,54.05463863,1609.528,1604.8425,3.296635791,0.178633053,0.292046033,0.215698744
828,1612.83,1611.466652,1607.592575,3520193,3071599,51.62504414,51.23402812,43.39819576,1604.6465,1606.7115,-10.0022056,-12.58027145,0.049339029,0.00801182
1563,1938.18,1962.723565,1964.837691,3453605,3858863,42.76990598,44.26844373,45.61311798,1976.5785,1979.4805,-6.532571304,-5.872239042,-0.02063675,0.049088319
1471,1990.33,1969.74691,1961.27289,9599230,8552698,69.23933757,68.78554159,68.39860105,1935.4735,1931.839,26.17592526,23.76783041,0.188547179,0.168251678
2471,2027.61,2037.784767,2041.145826,4589042,4402560,43.83322466,41.15285467,46.3566354,2042.1745,2040.6155,-1.766606879,-0.227094068,-0.033315902,-0.051686656
2173,2037.62,2055.918881,2059.656411,4985271,5432433,41.97273355,41.86811323,43.67070543,2062.399,2064.154,-5.540946359,-4.136474055,0.077546703,0.085514651
373,1848.27,1801.837977,1796.586416,2449694,2723576,66.99279802,64.50507653,68.50981628,1780.2935,1774.1325,32.13351652,31.74941365,0.151116372,0.089692483
946,1746.24,1765.108263,1774.743432,3597585,3803560,40.152562,51.10976752,60.81025961,1763.583,1765.06,11.26751511,16.5801715,-0.027038148,-0.005956431
743,1630.33,1647.789646,1646.440679,3662901,4023065,52.96841728,54.45872632,52.07277371,1651.2525,1654.5035,3.688985112,3.341622642,-0.071661139,-0.018544821
2469,2015.44,2046.858232,2049.775617,2973731,3432160,46.3566354,45.72950636,53.8063602,2041.737,2043.237,2.476314561,4.028573363,-0.008160006,-0.011131366
2106,2143.89,2114.897906,2108.255219,5617809,5090371,83.07070559,84.40005531,84.00262668,2073.2015,2068.0305,35.88768694,34.98983193,0.261754475,0.316758082
2008,1982.09,1967.762845,1964.856811,2532877,2831883,58.45526032,58.23652161,57.68816547,1957.6715,1956.688,4.056054552,2.850106254,0.101139698,0.148578286
1405,1891.77,1858.145394,1850.686592,3762816,4525118,54.65685631,48.13788864,50.83210397,1835.0655,1832.742,-10.77593324,-15.22784031,0.266030875,0.28145887
395,1832.31,1835.007969,1835.274184,2358944,2589205,51.96139194,48.78863626,55.42145774,1844.083,1845.3455,8.935657654,9.810422001,0.17982828,0.195293206
1793,1948.92,1961.233332,1966.276295,2629926,2764022,35.51632715,37.4637517,41.00799649,1972.5195,1975.265,-12.97474328,-11.41102214,-0.052290243,-0.042320994
818,1570.49,1606.874453,1618.893221,4457197,4607738,29.9328274,31.91073802,40.44933099,1651.592,1658.6585,-24.38469596,-20.11710298,0.006743368,-0.011006536
1785,2011.34,1990.734626,1988.168987,2077671,2305312,53.66744099,52.50401638,53.46194073,1990.0105,1992.185,-3.411397107,-4.903107082,-0.168248644,-0.161832118
2294,1893.43,1881.932951,1882.489162,4084600,4337419,41.37258965,29.7672061,30.47571199,1914.629,1920.2855,-28.45469367,-29.94643192,-0.066640898,-0.044879475
966,1802.58,1774.309012,1772.07546,3678650,3225309,57.04880948,55.59548644,58.65003489,1762.558,1759.4275,8.099953365,7.533391707,0.19980808,0.133019446
1363,1985.3,2007.891867,2011.283393,4525231,4952882,44.22494465,48.31896481,41.42856099,2021.1555,2023.246,-3.58270547,-2.110089064,0.118115795,0.062192528
2421,2029.61,2015.096399,2014.853377,3663853,3508815,56.8976157,59.31098133,61.25177171,2003.241,2001.7975,11.73931867,12.36110029,0.127054473,0.188620861
2298,1912.06,1888.748702,1884.706192,3543058,3489050,49.08631143,47.07228767,40.79509614,1897.1135,1900.082,-19.17812268,-22.38977885,0.076070421,0.072924913
2477,2037.17,2039.077128,2037.152046,2520412,2603547,52.99635394,47.33236678,50.23029672,2044.66,2044.9765,-0.839452374,-1.762383848,-0.054957335,-0.072348606
2328,1987.99,1960.197373,1956.930123,2944608,2645830,64.60663662,63.27964537,64.32440953,1939.178,1934.848,17.88352723,17.43864649,0.060589858,0.107311721
1868,1961.79,1984.305515,1988.646741,1776094,1688331,40.55116078,42.45616314,43.46974669,1992.622,1993.9825,2.606173503,4.908023618,-0.004727007,0.063731484
184,1992.26,1931.781509,1918.166289,5385783,6387544,78.50128867,77.70424155,73.29158513,1859.7625,1848.659,64.24303858,61.98298607,0.279118361,0.19460005
127,1542.24,1536.474427,1535.130966,3564417,3915521,63.91716577,69.08375179,67.33197753,1515.8595,1511.361,25.21510877,26.22149469,0.221722738,0.232518507
826,1627.1,1603.257591,1605.337056,3457727,3139832,43.39819576,49.46479385,50.97783704,1609.574,1615.9795,-15.50456246,-15.63113662,-0.014998798,0.083756624
80,1451.38,1430.923335,1426.026298,2204711,2071570,67.39066699,66.29012876,64.91783665,1406.412,1401.9345,14.72685137,13.28098277,0.311767438,0.302277786
1911,2005.12,2001.535368,1999.729894,2415139,2599136,54.90028694,55.45060568,57.20236717,1996.773,1996.064,2.746783954,2.03850682,0.142904263,0.15555177
2316,1916.66,1908.059012,1905.369903,2802168,3057899,54.3128544,53.9272026,52.51326992,1900.5595,1898.136,1.655896889,0.371854253,0.252622985,0.261369416
1222,1697.44,1819.531174,1823.749213,2953896,2975845,45.02184848,50.54024982,48.77028625,1816.142,1814.9485,-23.6218451,-23.53772342,-0.066019565,-0.01526867
2231,2040.4,2022.541161,2022.439197,6958138,6689450,58.17509362,65.71679422,64.95239732,1998.605,1995.689,21.2062389,22.46654109,0.040536965,0.061386476
189,1933.27,1936.00574,1942.515905,3862096,5172241,54.20624663,50.66164267,67.16944389,1910.4735,1902.318,46.99699942,53.29865814,0.290236009,0.227242782
1583,2004.4,2009.422815,2006.907885,3953687,4919446,60.95865103,59.75714721,58.77006259,1987.837,1984.4605,13.37173545,13.00057318,-0.074300997,-0.090411866
593,1199.5,1137.546487,1130.125706,3746705,5325757,62.15934748,60.53335832,62.76617803,1095.154,1089.9045,11.30300409,8.266794856,0.16194048,0.131060865
629,1380.95,1390.947925,1385.709687,7139852,7706822,67.84505535,66.13491983,69.7814222,1363.959,1360.146,40.16723396,40.39348964,0.224867723,0.162093289
1667,1816.85,1841.111162,1842.844754,2856358,3130157,40.23155636,41.27615955,37.53563812,1857.479,1862.006,-28.69491577,-29.83562619,-0.134075913,-0.157131584
1807,1886.85,1936.866514,1940.623518,2296491,2199310,39.76945833,45.13228002,35.96797793,1945.858,1948.2195,-13.71239082,-12.83883319,0.013346935,0.002939047
1625,1954.35,1949.777046,1947.176389,2949456,3125344,54.26613976,55.80768356,53.33413683,1934.3905,1932.678,-0.831388484,-2.255670721,0.145296059,0.159755235
242,1970.1,2004.517233,2004.389952,4268848,5073097,58.36874331,55.2074097,59.53861991,1974.643,1967.8895,38.77220058,41.32260463,0.239940877,0.236562683
1459,1907.13,1918.470702,1919.750858,5971382,6591078,52.45706636,50.22802299,50.59367915,1926.5385,1923.337,12.4478291,14.02285727,0.12756872,0.085028674
963,1787.74,1766.653958,1760.928171,3281072,3120163,60.34102771,57.31299681,56.23962343,1758.0455,1757.933,5.856585839,3.549544437,0.086051438,0.097906707
1060,2110.46,2088.750873,2089.213289,4209559,3402411,57.79998288,56.55218736,53.05394328,2082.4275,2079.2035,21.46256444,23.22841136,0.2016748,0.225041073
872,1733.91,1736.721866,1733.87117,4323780,4205657,61.60704852,62.67118757,58.89725795,1727.7635,1725.2955,17.24775001,17.0779382,0.278573902,0.283006192
158,1772.26,1723.32861,1713.139412,5804957,7153274,77.03240441,69.94584502,73.46503686,1684.3975,1675.407,44.87694288,43.0970658,0.52392621,0.420747659
1541,2011.94,1997.440349,1992.558205,4910144,3640796,66.83730929,72.26585756,64.45816938,1978.983,1974.6575,21.6846484,20.78722628,0.142781306,0.190879381
1827,1954.11,1960.498955,1959.567612,2226215,2528263,55.11516128,61.40274197,60.98130394,1939.9695,1937.733,7.36157289,7.258119096,0.210766121,0.157913115
704,1599.33,1584.807946,1578.294156,4516158,4610692,68.72613847,66.45438603,70.50058649,1571.448,1566.958,29.85840117,28.83905435,0.145248556,0.117159494
384,1847.51,1860.323639,1857.473337,3363061,3559957,65.38964831,69.82936118,71.11723095,1834.8765,1829.6525,34.73878162,35.68206998,0.185793754,0.161358757
1590,1968.18,2000.392563,2003.479799,3074002,3309208,46.38615717,52.87930129,51.91967616,2004.6845,2004.34,5.039622336,6.869228095,0.030157466,0.06775994
1148,2083.35,2108.912118,2110.957033,2466206,2641076,46.95629742,49.34617748,49.47021291,2107.419,2109.806,-6.198871964,-5.701127669,-0.032312685,-0.024838309
492,938.75,1206.198395,1240.973593,4015118,3748657,25.52967111,29.91340376,33.82131816,1313.429,1335.7425,-84.19093938,-73.1400671,0.026087712,0.08198003
917,1675.37,1701.451446,1708.036211,3449448,3276617,44.21974541,47.96395351,51.33690859,1696.6185,1696.234,8.997590709,12.70235034,0.28595682,0.317972013
1598,1993.52,1979.333528,1976.198757,3626116,2988489,53.2360871,49.97760758,47.89025019,1991.849,1992.1775,-3.96997631,-5.610746696,-0.168159784,-0.194096744
1894,2011.65,2005.141943,2003.024597,2380487,2349330,56.75082855,55.7455992,47.08713283,2006.985,2004.4985,5.340950795,4.739883847,0.233638082,0.239716335
1430,1793.93,1815.916683,1821.80039,5021281,4121024,39.74914191,46.37324151,46.37967058,1829.825,1831.622,-14.51505262,-12.70723639,-0.020770277,-0.027815139
1737,2056.12,2031.616834,2026.862797,2819276,2575918,72.62015054,72.4787907,69.66823676,2014.8445,2012.8625,23.23771087,22.53790101,0.046817538,0.070434423
716,1634.91,1620.981943,1614.155709,5146573,5810511,68.071111,66.80114689,58.80057474,1600.9265,1597.912,25.39279363,23.9302079,0.162890152,0.161690426
1933,2060.73,2059.234812,2057.67366,3468212,2532018,64.25173595,72.97354668,71.08973721,2033.8995,2030.9195,19.37155103,19.79817999,0.106236688,0.142854404
1632,1986.81,1958.997594,1956.272615,2469594,3284755,55.55317442,54.89523256,49.09929972,1945.995,1943.5425,3.502645848,2.383055672,0.152624496,0.163940431
2047,1935.68,1917.999236,1913.979066,3677021,3431319,54.93973334,49.82040202,49.96192232,1916.4565,1916.603,-4.284662095,-6.510311848,-0.019377816,-0.025471428
1547,2007.04,2000.148867,2000.921949,4725625,5007784,55.42243167,59.57220816,54.93584001,1995.467,1993.5045,15.52999898,16.96874873,0.091708961,0.076143715
612,1329,1310.933845,1305.203588,7467089,8157018,69.82631866,69.35530912,72.10197367,1268.169,1259.4235,49.98268278,50.49290998,0.102880768,0.124519143
754,1572.46,1587.667579,1595.540375,2043753,2673958,36.15391876,40.81906525,31.98704846,1621.031,1624.192,-20.66607156,-18.13984402,0.015500744,0.096444337
1329,1991.16,2012.697593,2011.099281,7179139,6901163,61.23688219,58.71728008,65.53925007,1996.955,1994.202,28.77674822,29.99805596,0.158988157,0.134083604
817,1552.79,1618.893221,1630.398381,4607738,3967805,31.91073802,40.44933099,40.02616798,1658.6585,1665.0655,-20.11710298,-15.83654463,-0.011006536,0.036653928
399,1739.36,1812.852071,1819.78142,2827849,3227951,41.58042718,39.70007078,46.25825863,1835.5235,1838.58,-2.811660752,0.456796133,0.222182684,0.239077609
954,1734.79,1764.42282,1765.287891,4017052,3303348,51.15770267,53.62933794,56.38809466,1768.7365,1769.1255,6.338373433,7.217739771,0.182769727,0.153547148
1106,2126.71,2083.227497,2072.738052,3276646,3018005,71.10553345,69.14722072,70.71836711,2027.293,2020.5875,32.78981865,29.71058582,0.460148219,0.424993733
1838,1937.68,1943.327944,1944.020821,2742885,2149299,47.29485256,42.7420128,39.83818496,1954.381,1954.716,-3.193097944,-2.969786376,0.138959055,0.151398806
1763,2028.81,2009.790024,2006.934473,2753091,2955118,53.64675399,51.94694211,49.42581157,2008.9315,2010.3875,-0.518345083,-1.894504964,-0.172187664,-0.180466527
941,1783.83,1773.130406,1770.746051,3381346,3353527,63.59284448,66.07237058,66.67136967,1756.9015,1752.6405,20.8664953,21.08675258,0.036096808,0.050129519
1424,1817.79,1830.544159,1834.467306,3485434,3208288,42.07303194,34.27648944,42.12589732,1848.8015,1851.065,-12.71562408,-11.64254466,0.001492513,-0.039552624
1680,1909.61,1881.091669,1874.205373,3221504,3524016,59.56557887,57.96669472,52.76090764,1859.865,1853.4335,3.25322278,0.023329018,0.149978059,0.108816424
1393,1843.47,1843.586201,1843.303134,4170425,3279985,39.07569735,39.91166437,33.14198033,1888.495,1895.3515,-41.58583748,-44.40513795,0.138043322,0.084760511
1494,1924.5,1940.810672,1946.777489,5646425,5389889,36.92029521,40.31588384,44.70741634,1961.187,1965.661,-7.378199456,-4.935984827,-0.128251422,-0.102858835
1879,2011.26,1992.702689,1987.71662,2655964,2325299,64.85019468,64.32128011,63.34515519,1983.4955,1982.349,6.614617248,4.630171414,0.116622528,0.072344567
686,1564.98,1510.817074,1500.489757,4665259,4312686,78.11001416,74.90181986,73.21759016,1466.879,1460.0165,36.17347867,33.56210755,0.258148226,0.260795488
1071,2010.52,2042.837309,2049.114489,2795145,3172886,40.62850024,29.91739204,34.7975233,2076.374,2080.392,-9.391996018,-6.723598031,-0.270444634,-0.270519033
931,1758.06,1733.576792,1733.142746,4051793,3759292,56.30893515,61.14020382,58.11552401,1717.675,1717.892,14.44500695,15.15408502,0.07167936,0.155063106
1159,2055.86,2058.142472,2056.863021,2638395,2786097,46.50312599,43.23867976,36.73964511,2077.841,2077.734,-19.20818247,-20.98608444,-0.0634352,-0.033410009
2155,2104.41,2080.792364,2074.895111,5653393,4715656,59.71921828,57.21919419,49.9856855,2064.464,2062.7405,0.869265778,-1.959469321,0.11784232,0.091868241
2538,2072.79,2063.52063,2061.96077,5301335,6014350,62.02935333,62.7753712,60.20222051,2049.344,2047.914,14.66378099,14.86825722,0.165179962,0.114609775
796,1695.26,1681.275645,1680.792455,4624027,4260401,58.65645672,67.4971271,64.12207433,1666.0575,1663.5175,20.17985234,21.22624995,0.319165626,0.405730952
234,2014.13,1964.170207,1953.359142,5041953,3803902,67.94710406,66.10915971,67.73523337,1908.8115,1901.9075,42.88073502,40.37183433,0.255558749,0.213784483
680,1502.59,1458.492449,1450.048549,6428533,5068937,69.29402086,68.8900844,68.08655002,1429.2395,1424.0515,22.86353071,20.25346357,0.131804953,0.145242438
1780,1983.35,1977.899748,1978.399692,2558170,2586637,43.4597609,43.04166947,39.41599764,1996.8115,1997.718,-11.69620309,-12.15307907,-0.099733117,-0.094078033
99,1442.85,1431.199519,1428.31719,3644846,2808431,55.95709062,55.75036052,51.55140346,1433.0345,1433.2665,4.420786135,3.379035523,0.271268651,0.331674046
1782,2001.59,1982.163302,1978.890703,2229980,2470646,51.78547663,46.64377061,43.4597609,1994.713,1995.6675,-8.52378909,-10.59071675,-0.015401586,-0.094333299
777,1634.17,1606.647852,1601.951819,3555318,2670381,56.16843791,57.40161336,55.94657112,1597.0805,1594.8065,2.857736908,0.719757474,0.028591268,0.011137223
1343,2047,2024.071705,2021.76764,4642422,4761052,57.54698812,60.20830667,60.57673538,2017.8565,2016.007,15.82882183,15.83116057,-0.015502676,-0.025302846
389,1805.64,1837.589975,1840.336637,2602680,2818485,51.12250131,44.88907818,51.68226683,1843.7105,1842.416,15.76787208,18.32863981,0.225597049,0.141799926
1325,2024.24,2004.507494,1999.975826,7339148,7310900,64.94529494,64.71416472,60.29039458,1984.1325,1978.636,33.2582775,33.34081045,0.069391056,0.174826417
433,1577.7,1577.271868,1579.51006,2615827,2522775,42.65524094,47.57899856,47.51385582,1563.098,1568.061,-28.07804831,-29.26691612,-0.0090811,-0.035114925
2539,2065.61,2065.20597,2063.52063,4156690,5301335,62.83402921,62.02935333,62.7753712,2051.0855,2049.344,14.51595737,14.66378099,0.176577683,0.165179962
1744,2030.09,2044.824914,2041.546006,2634291,3076542,66.13684595,63.92915071,62.88915957,2029.6545,2026.5235,19.59194874,19.40057498,0.132732404,0.056682216
911,1729.84,1711.528717,1705.230654,3137748,3718121,65.10526007,62.3472992,64.24678007,1676.7145,1668.827,19.39467359,17.50009097,0.392260827,0.396258786
1495,1891.43,1937.845096,1940.810672,4380661,5646425,41.28832436,36.92029521,40.31588384,1957.8415,1961.187,-8.36673571,-7.378199456,-0.058387793,-0.128251422
1453,1917.87,1930.860603,1933.316293,6313483,6043860,55.30499536,62.326006,60.83300984,1909.8385,1902.9715,25.81973278,28.62400018,0.119832232,0.160453976
750,1559.09,1621.213222,1630.218383,2727062,3724611,36.97765213,37.87725617,42.29541596,1629.912,1633.109,-8.733567366,-4.967784048,-0.034747343,-0.018447559
210,1841.7,1799.029903,1792.994326,3859110,4141256,50.86663873,51.24055449,48.26613852,1810.775,1816.129,-18.01040363,-22.04305744,0.018808206,0.025828791
2082,2037.89,2000.178836,1993.896355,3620092,3565541,67.66686224,68.37833647,55.78986099,1990.0915,1986.544,14.4142045,12.43433533,0.022341014,0.101613996
302,1723.55,1792.44521,1811.884145,2956140,2955484,26.954078,30.94295949,32.98701743,1842.387,1852.9335,-40.29869476,-33.63205942,-0.094031811,-0.057441756
110,1482.04,1456.711034,1450.777931,3539887,3406524,66.89033676,61.00341828,59.57065577,1443.314,1439.691,11.13634638,9.06392354,0.139732562,0.114924334
2274,1999.22,1972.225926,1967.707243,5772360,5395963,53.93649159,50.70728274,48.99308413,1979.0805,1980.267,-7.095556434,-9.726881568,9.90E-06,-0.036835807
18,1405.9,1400.090372,1399.619344,2325307,2503830,60.56309136,67.71959431,67.19092342,1386.347,1384.484,12.97566611,13.54863512,0.16296478,0.210348731
671,1378.12,1419.477619,1417.445978,4564731,4372782,58.91919829,59.87361966,59.9252406,1402.4255,1402.424,11.19201674,10.8992165,0.113847382,0.114184924
138,1600.6,1584.087557,1582.913681,4802509,4778175,67.30902379,77.59703059,77.16019902,1561.7145,1558.848,28.33909239,29.62764789,0.046108147,0.161698111
1491,1941.59,1953.353532,1955.467651,3832309,4949600,45.40658534,50.37444114,49.02902845,1971.876,1975.078,-2.115516784,-1.114205853,-0.095465326,-0.036246934
791,1682.77,1662.970583,1660.857379,3180348,3895014,60.86060281,66.40833555,65.6883617,1644.8305,1638.9865,17.91419936,18.03609073,0.438340039,0.432146139
627,1403.51,1381.754061,1374.330519,6815994,7322058,69.7814222,69.37359736,67.90687954,1356.7725,1351.832,41.21575066,40.47957109,0.15540447,0.198346639
45,1435.26,1427.951585,1426.505271,1606043,1759401,58.06078126,54.38875431,58.9012645,1419.5015,1418.906,8.74939472,8.633386087,-0.010618519,0.005116609
1570,1981.18,1958.911283,1954.311569,3360334,3310130,55.68583634,54.5863094,43.43969467,1961.4315,1961.3235,-4.842613792,-7.313468003,0.051976029,0.027839854
1717,2005.58,1978.021509,1970.166289,2485012,2539199,73.63558012,70.2173648,74.8230686,1932.479,1927.6925,29.49571135,27.57709956,0.186754086,0.208639286
2338,1995.85,1987.797947,1984.610825,3683052,3854535,67.83049476,65.55525759,61.19494852,1976.9895,1974.2535,18.2705605,18.00896321,-0.004575008,0.027695925
800,1685.77,1685.020953,1688.045609,3619326,3837553,52.08791479,62.30841503,61.13291328,1675.45,1674.7245,16.95256401,19.4879743,0.19140403,0.257361101
2510,2024.69,1989.935142,1980.794063,2394290,2044103,62.89006908,51.7205257,51.01112824,1980.7435,1979.32,-1.566120763,-6.021216386,-0.168068148,-0.126107818
1752,1995.48,2010.782329,2018.222846,2862167,2873086,36.03031364,37.99728329,43.59347607,2032.1255,2034.274,-1.964885944,1.595956015,-0.057040887,-0.058226862
238,2035.39,2003.917539,1998.912548,4569014,5191703,64.99723215,72.7716239,71.01020901,1942.08,1932.5515,49.77891328,50.48309029,0.279089159,0.335265275
2080,2029.91,1985.893322,1985.574061,3191635,3267070,55.78986099,55.19077909,48.8365591,1982.13,1980.0485,9.577784714,10.12789233,0.062533015,0.077418748
2182,1986.65,2022.581389,2026.89503,3083274,3345780,36.8619798,38.60110334,39.34825592,2044.358,2047.2755,-14.93481696,-13.83631609,-0.009378344,0.016944655
1276,1874.75,1889.693229,1884.649502,4269217,4028039,56.83016971,58.03485071,55.98925449,1861.711,1856.754,15.05228079,13.47952193,0.154736556,0.095918611
718,1683.33,1628.948078,1623.514317,5504496,4323982,65.62245559,61.96566048,68.071111,1610.477,1605.319,25.72275537,24.90994435,0.215568495,0.189357502
2227,2030.27,2009.284487,2004.623262,5507985,4989010,63.02832839,64.03096178,59.29241446,1987.453,1982.818,20.27058848,19.29300244,0.05510163,0.087768451
1519,1934.85,1904.182328,1902.271735,4089076,5882819,51.15343692,55.221302,50.28843742,1901.786,1901.75,-5.09985578,-6.447287473,0.298693387,0.272306796
1688,1906.62,1908.951807,1907.336653,2339852,2981516,58.10576276,60.90881327,60.25232086,1889.315,1884.3465,12.66540605,12.60798545,0.165907129,0.171138204
1917,2012.72,1998.952229,2000.079391,2703891,2770181,47.99977525,45.54626476,51.76806301,1996.03,1996.0155,0.801520552,1.388908068,0.087390397,0.1625859
1977,1925.91,1966.544864,1974.832611,3355063,3089178,21.33456653,20.1689451,22.22397387,2006.54,2012.1705,-29.03000797,-26.86007873,-0.116569208,-0.093523465
1100,2072.13,2015.561608,2006.488632,2853634,3112183,61.62317814,61.259039,58.57856412,1986.3905,1981.7425,8.535590954,4.581046095,0.271709617,0.286733739
852,1692.85,1683.803304,1680.161815,3210441,3396071,63.66447555,61.57696199,63.96131949,1666.656,1662.4025,17.69705937,17.09818457,0.256015941,0.254928279
1881,2015.59,1998.30461,1996.076746,2240906,2483371,60.83112336,62.57031413,64.85019468,1984.6585,1984.456,8.378606577,7.784486578,0.104849638,0.142411339
1028,1986.14,1950.748666,1942.257258,4483486,4963863,66.95420191,59.67162118,62.27881061,1930.929,1927.2175,15.38747784,12.38448877,0.217110381,0.114335939
1002,1942.5,1908.444167,1902.327316,3589796,3408273,65.02614939,61.26054302,60.53433701,1895.674,1894.073,19.64679364,18.12308698,0.201738815,0.243018898
1799,1963.89,1954.061313,1954.123827,2795270,2609111,44.22993951,40.04107275,44.30756223,1967.1955,1968.238,-11.5823882,-12.30684665,-0.095949687,-0.1445328
2204,1941.37,1917.511984,1907.601314,4603447,5161713,54.43682966,49.12293037,35.15300125,1914.258,1914.926,-20.28218165,-26.38662366,0.073659059,0.038680385
1467,2007.58,1925.323232,1919.686173,9830782,7083997,60.62292152,60.48963037,53.8960261,1922.898,1923.259,10.72190942,8.822057387,0.049937811,0.038365848
1644,1989.51,1987.937214,1987.574373,3335037,3975056,55.98893747,61.10935581,60.83411795,1976.509,1975.316,10.99668045,11.49346825,-0.205476063,-0.119120375
1384,1845.24,1922.857043,1941.151942,4261851,5245946,20.83429275,28.3508639,30.97385091,1958.54,1965.7785,-28.69428414,-21.88325524,-0.12132971,-0.109685038
